ens_gene	strain	covered_length	Chr	start	end	ext_gene	perc
WBGene00012151	ECA1242	450	I	7781178	7781647	VH15N14R.1	95.9488272921109
WBGene00012151	ECA1243	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1247	73	I	7781178	7781647	VH15N14R.1	15.5650319829424
WBGene00012151	ECA1251	447	I	7781178	7781647	VH15N14R.1	95.3091684434968
WBGene00012151	ECA1252	451	I	7781178	7781647	VH15N14R.1	96.1620469083156
WBGene00012151	ECA1253	441	I	7781178	7781647	VH15N14R.1	94.0298507462687
WBGene00012151	ECA1255	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1257	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1260	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1261	0	I	7781178	7781647	VH15N14R.1	0
WBGene00012151	ECA1269	90	I	7781178	7781647	VH15N14R.1	19.1897654584222
WBGene00012151	ECA1271	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1276	0	I	7781178	7781647	VH15N14R.1	0
WBGene00012151	ECA1278	59	I	7781178	7781647	VH15N14R.1	12.5799573560768
WBGene00012151	ECA1281	98	I	7781178	7781647	VH15N14R.1	20.8955223880597
WBGene00012151	ECA1283	114	I	7781178	7781647	VH15N14R.1	24.3070362473348
WBGene00012151	ECA1284	41	I	7781178	7781647	VH15N14R.1	8.74200426439232
WBGene00012151	ECA1286	188	I	7781178	7781647	VH15N14R.1	40.0852878464819
WBGene00012151	ECA1287	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1288	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1289	169	I	7781178	7781647	VH15N14R.1	36.0341151385928
WBGene00012151	ECA1293	55	I	7781178	7781647	VH15N14R.1	11.727078891258
WBGene00012151	ECA1298	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1316	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1409	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1413	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1493	176	I	7781178	7781647	VH15N14R.1	37.5266524520256
WBGene00012151	ECA1693	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1713	98	I	7781178	7781647	VH15N14R.1	20.8955223880597
WBGene00012151	ECA1717	457	I	7781178	7781647	VH15N14R.1	97.4413646055437
WBGene00012151	ECA1725	460	I	7781178	7781647	VH15N14R.1	98.0810234541578
WBGene00012151	ECA1751	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1757	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1761	451	I	7781178	7781647	VH15N14R.1	96.1620469083156
WBGene00012151	ECA1769	175	I	7781178	7781647	VH15N14R.1	37.3134328358209
WBGene00012151	ECA1793	459	I	7781178	7781647	VH15N14R.1	97.8678038379531
WBGene00012151	ECA1805	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1807	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1815	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1821	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1825	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1843	439	I	7781178	7781647	VH15N14R.1	93.6034115138593
WBGene00012151	ECA1851	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1853	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1875	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1885	443	I	7781178	7781647	VH15N14R.1	94.456289978678
WBGene00012151	ECA1887	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1889	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1891	140	I	7781178	7781647	VH15N14R.1	29.8507462686567
WBGene00012151	ECA189	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1901	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1919	72	I	7781178	7781647	VH15N14R.1	15.3518123667377
WBGene00012151	ECA191	0	I	7781178	7781647	VH15N14R.1	0
WBGene00012151	ECA1925	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1937	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1939	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1943	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1969	167	I	7781178	7781647	VH15N14R.1	35.6076759061834
WBGene00012151	ECA1977	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA1997	136	I	7781178	7781647	VH15N14R.1	28.997867803838
WBGene00012151	ECA2041	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2043	469	I	7781178	7781647	VH15N14R.1	100
WBGene00012151	ECA2073	0	I	7781178	7781647	VH15N14R.1	0
WBGene00012151	ECA2081	144	I	7781178	7781647	VH15N14R.1	30.7036247334755
WBGene00012151	ECA2091	466	I	7781178	7781647	VH15N14R.1	99.3603411513859
WBGene00012151	ECA2109	466	I	7781178	7781647	VH15N14R.1	99.3603411513859
WBGene00012151	ECA2111	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2151	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2155	449	I	7781178	7781647	VH15N14R.1	95.7356076759062
WBGene00012151	ECA2159	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2183	436	I	7781178	7781647	VH15N14R.1	92.9637526652452
WBGene00012151	ECA2187	444	I	7781178	7781647	VH15N14R.1	94.6695095948827
WBGene00012151	ECA2191	174	I	7781178	7781647	VH15N14R.1	37.1002132196162
WBGene00012151	ECA2195	72	I	7781178	7781647	VH15N14R.1	15.3518123667377
WBGene00012151	ECA2199	445	I	7781178	7781647	VH15N14R.1	94.8827292110874
WBGene00012151	ECA2251	70	I	7781178	7781647	VH15N14R.1	14.9253731343284
WBGene00012151	ECA2281	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2291	422	I	7781178	7781647	VH15N14R.1	89.9786780383795
WBGene00012151	ECA2332	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2334	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2336	459	I	7781178	7781647	VH15N14R.1	97.8678038379531
WBGene00012151	ECA2344	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2350	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2360	432	I	7781178	7781647	VH15N14R.1	92.1108742004264
WBGene00012151	ECA2367	403	I	7781178	7781647	VH15N14R.1	85.9275053304904
WBGene00012151	ECA2377	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2417	129	I	7781178	7781647	VH15N14R.1	27.5053304904051
WBGene00012151	ECA2437	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA243	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2443	0	I	7781178	7781647	VH15N14R.1	0
WBGene00012151	ECA2452	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2467	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA246	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2473	163	I	7781178	7781647	VH15N14R.1	34.7547974413646
WBGene00012151	ECA2475	137	I	7781178	7781647	VH15N14R.1	29.2110874200426
WBGene00012151	ECA2481	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2482	68	I	7781178	7781647	VH15N14R.1	14.498933901919
WBGene00012151	ECA2489	113	I	7781178	7781647	VH15N14R.1	24.0938166311301
WBGene00012151	ECA248	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA250	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA251	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2522	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2523	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2527	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2529	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2533	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2536	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2546	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2549	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2551	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2554	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2555	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2559	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2560	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2561	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2565	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2568	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2581	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2583	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2584	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2594	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2595	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA259	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2601	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2602	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2603	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2607	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2609	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2612	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2615	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2641	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2648	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2656	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2659	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2660	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2672	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA2676	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA347	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA348	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA349	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA363	452	I	7781178	7781647	VH15N14R.1	96.3752665245203
WBGene00012151	ECA369	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA36	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA372	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA396	95	I	7781178	7781647	VH15N14R.1	20.2558635394456
WBGene00012151	ECA592	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA593	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA594	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA640	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA701	462	I	7781178	7781647	VH15N14R.1	98.5074626865672
WBGene00012151	ECA703	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA705	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA706	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA710	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA712	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA722	68	I	7781178	7781647	VH15N14R.1	14.498933901919
WBGene00012151	ECA723	168	I	7781178	7781647	VH15N14R.1	35.8208955223881
WBGene00012151	ECA724	445	I	7781178	7781647	VH15N14R.1	94.8827292110874
WBGene00012151	ECA730	126	I	7781178	7781647	VH15N14R.1	26.865671641791
WBGene00012151	ECA732	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA733	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA738	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA740	458	I	7781178	7781647	VH15N14R.1	97.6545842217484
WBGene00012151	ECA741	456	I	7781178	7781647	VH15N14R.1	97.228144989339
WBGene00012151	ECA742	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA743	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA744	55	I	7781178	7781647	VH15N14R.1	11.727078891258
WBGene00012151	ECA745	61	I	7781178	7781647	VH15N14R.1	13.0063965884861
WBGene00012151	ECA746	99	I	7781178	7781647	VH15N14R.1	21.1087420042644
WBGene00012151	ECA760	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA768	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA777	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA778	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA807	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA812	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA923	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA928	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ECA930	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ED3005	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ED3011	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ED3012	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ED3017	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ED3040	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ED3046	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ED3048	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ED3049	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ED3052	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ED3073	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	ED3077	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	EG4347	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	EG4349	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	EG4724	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	EG4725	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	EG4946	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	GXW1	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JR4305	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JT11398	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU1088	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU1172	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU1200	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU1212	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU1213	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU1242	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU1246	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU1249	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU1395	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU1400	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU1409	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU1440	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU1491	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU1530	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU1543	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU1568	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU1581	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU1586	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU1652	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU1666	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU1792	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU1793	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU1808	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU1896	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU1934	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2001	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2007	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2016	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2017	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2106	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2131	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2141	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2234	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2250	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2257	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2316	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2464	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2466	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2478	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2513	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2519	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2522	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2526	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2534	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2565	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2566	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2570	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2572	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2575	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2576	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2578	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2581	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2586	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2587	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU258	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2592	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2593	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2600	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2610	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2619	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2800	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2811	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2825	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2829	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2838	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2841	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2853	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2862	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2866	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2878	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2879	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2906	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU2907	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU310	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU311	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU3125	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU3127	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU3128	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU3132	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU3134	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU3135	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU3137	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU3140	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU3141	470	I	7781178	7781647	VH15N14R.1	100.213219616205
WBGene00012151	JU3144	470	I	7781178	7781647	VH15N14R.1	100.213219616205
